ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
54577,971035,STUDIO,71%-80%,2,,,,,,
54577,971035,1-BR,111%-120%,2,,,,,,
54577,971035,2-BR,111%-120%,1,,,,,,
54577,971035,STUDIO,111%-120%,2,,,,,,
54577,971035,1-BR,Other,19,,,,,,
54577,971035,2-BR,Other,10,,,,,,
54577,971035,STUDIO,Other,6,,,,,,
55437,966924,1-BR,141%-150%,20,,,,,,
55437,966924,2-BR,141%-150%,13,,,,,,
55437,966924,3-BR,141%-150%,2,,,,,,
55437,966924,STUDIO,141%-150%,9,,,,,,
55437,966924,1-BR,151%-160%,61,,,,,,
55437,966924,2-BR,151%-160%,37,,,,,,
55437,966924,3-BR,151%-160%,3,,,,,,
55437,966924,STUDIO,151%-160%,36,,,,,,
55437,966924,1-BR,31%-40%,7,,,,,,
55437,966924,2-BR,31%-40%,4,,,,,,
55437,966924,3-BR,31%-40%,1,,,,,,
55437,966924,STUDIO,31%-40%,3,,,,,,
55437,966924,1-BR,51%-60%,34,,,,,,
55437,966924,2-BR,51%-60%,22,,,,,,
55437,966924,3-BR,51%-60%,4,,,,,,
55437,966924,STUDIO,51%-60%,15,,,,,,
55437,966924,1-BR,91%-100%,7,,,,,,
55437,966924,2-BR,91%-100%,12,,,,,,
55437,966924,3-BR,91%-100%,4,,,,,,
55437,966924,STUDIO,91%-100%,3,,,,,,
55437,966924,Unknown,Other,1,,,,,,
55467,809867,Unknown,121%-130%,66,,,,,,
55467,809867,Unknown,71%-80%,80,,,,,,
55467,809867,Unknown,Other,1,,,,,,
58479,989176,1-BR,111%-120%,1,,,,,,
58479,989176,1-BR,111%-120%,3,,,,,,
58479,989176,3-BR,111%-120%,4,,,,,,
58479,989177,1-BR,111%-120%,1,,,,,,
58479,989177,1-BR,111%-120%,3,,,,,,
58479,989177,2-BR,111%-120%,1,,,,,,
58479,989177,2-BR,111%-120%,1,,,,,,
58479,989177,2-BR,111%-120%,2,,,,,,
58479,989178,1-BR,111%-120%,1,,,,,,
58479,989178,2-BR,111%-120%,2,,,,,,
58479,989178,2-BR,111%-120%,5,,,,,,
58479,989179,1-BR,111%-120%,1,,,,,,
58479,989179,2-BR,111%-120%,1,,,,,,
58479,989179,2-BR,111%-120%,6,,,,,,
58479,989181,2-BR,111%-120%,1,,,,,,
58479,989181,2-BR,111%-120%,3,,,,,,
58479,989182,2-BR,111%-120%,1,,,,,,
58479,989182,2-BR,111%-120%,3,,,,,,
58479,996068,1-BR,111%-120%,1,,,,,,
58479,996068,1-BR,111%-120%,3,,,,,,
58479,996068,2-BR,111%-120%,4,,,,,,
58479,996069,1-BR,111%-120%,1,,,,,,
58479,996069,1-BR,111%-120%,4,,,,,,
58479,996069,2-BR,111%-120%,2,,,,,,
58479,996069,2-BR,111%-120%,1,,,,,,
58479,996070,1-BR,111%-120%,1,,,,,,
58479,996070,1-BR,111%-120%,3,,,,,,
58479,996070,3-BR,111%-120%,4,,,,,,
58479,996071,1-BR,111%-120%,1,,,,,,
58479,996071,1-BR,111%-120%,3,,,,,,
58479,996071,3-BR,111%-120%,4,,,,,,
58780,993573,1-BR,0%-30%,12,,,,,,
58780,993573,1-BR,0%-30%,8,,,,,,
58780,993573,2-BR,0%-30%,20,,,,,,
58780,993573,2-BR,0%-30%,13,,,,,,
58780,993573,3-BR,0%-30%,12,,,,,,
58780,993573,3-BR,0%-30%,9,,,,,,
58780,993573,STUDIO,0%-30%,5,,,,,,
58780,993573,STUDIO,0%-30%,25,,,,,,
58780,993573,1-BR,41%-50%,7,,,,,,
58780,993573,1-BR,41%-50%,12,,,,,,
58780,993573,1-BR,41%-50%,3,,,,,,
58780,993573,1-BR,41%-50%,13,,,,,,
58780,993573,2-BR,41%-50%,6,,,,,,
58780,993573,2-BR,41%-50%,18,,,,,,
58780,993573,2-BR,41%-50%,6,,,,,,
58780,993573,2-BR,41%-50%,17,,,,,,
58780,993573,3-BR,41%-50%,7,,,,,,
58780,993573,3-BR,41%-50%,6,,,,,,
58780,993573,3-BR,41%-50%,1,,,,,,
58780,993573,3-BR,41%-50%,11,,,,,,
58780,993573,STUDIO,41%-50%,2,,,,,,
58780,993573,STUDIO,41%-50%,2,,,,,,
58780,993573,STUDIO,41%-50%,1,,,,,,
58780,993573,STUDIO,41%-50%,3,,,,,,
58780,993573,1-BR,71%-80%,8,,,,,,
58780,993573,1-BR,71%-80%,7,,,,,,
58780,993573,2-BR,71%-80%,11,,,,,,
58780,993573,2-BR,71%-80%,9,,,,,,
58780,993573,3-BR,71%-80%,5,,,,,,
58780,993573,3-BR,71%-80%,6,,,,,,
58780,993573,STUDIO,71%-80%,4,,,,,,
58780,993573,STUDIO,71%-80%,5,,,,,,
58780,993573,2-BR,Other,1,,,,,,
60963,988831,1-BR,0%-30%,27,,,,,,
60963,988831,STUDIO,0%-30%,48,,,,,,
60963,988831,1-BR,Other,1,,,,,,
60963,992737,1-BR,0%-30%,3,,,,,,
60963,992737,STUDIO,0%-30%,5,,,,,,
61271,99387,STUDIO,0%-30%,54,,,,,,
61271,99387,STUDIO,71%-80%,35,,,,,,
61271,99387,1-BR,Other,1,,,,,,
61587,8083,1-BR,111%-120%,4,,,,,,
61587,8083,2-BR,111%-120%,11,,,,,,
61587,8083,3-BR,111%-120%,4,,,,,,
61587,8083,4-BR,111%-120%,1,,,,,,
62057,217176,1-BR,111%-120%,1,,,,,,
62057,217176,2-BR,111%-120%,5,,,,,,
62057,230287,1-BR,111%-120%,1,,,,,,
62057,230287,2-BR,111%-120%,6,,,,,,
62057,349463,1-BR,111%-120%,4,,,,,,
62057,349463,STUDIO,111%-120%,1,,,,,,
63221,88010,1-BR,0%-30%,5,,,,,,
63221,88010,1-BR,0%-30%,7,,,,,,
63221,88010,1-BR,0%-30%,6,,,,,,
63221,88010,1-BR,0%-30%,6,,,,,,
63221,88010,2-BR,0%-30%,1,,,,,,
63221,88010,2-BR,0%-30%,1,,,,,,
63221,88010,2-BR,0%-30%,4,,,,,,
63221,88010,2-BR,0%-30%,25,,,,,,
63221,88010,2-BR,0%-30%,20,,,,,,
63221,88010,2-BR,41%-50%,28,,,,,,
63221,88010,2-BR,41%-50%,1,,,,,,
63221,88010,3-BR,41%-50%,8,,,,,,
63221,88010,3-BR,41%-50%,21,,,,,,
63221,88010,3-BR,41%-50%,19,,,,,,
63221,88010,3-BR,41%-50%,4,,,,,,
63221,88010,2-BR,71%-80%,2,,,,,,
63221,88010,2-BR,Other,1,,,,,,
63326,381711,1-BR,71%-80%,1,,,,,,
63326,381711,2-BR,71%-80%,1,,,,,,
63326,381711,STUDIO,71%-80%,1,,,,,,
63326,381711,STUDIO,71%-80%,1,,,,,,
63326,381711,STUDIO,71%-80%,1,,,,,,
63326,381711,1-BR,111%-120%,1,,,,,,
63772,975365,1-BR,0%-30%,15,,,,,,
63772,975365,1-BR,0%-30%,17,,,,,,
63772,975365,1-BR,0%-30%,15,,,,,,
63772,975365,2-BR,0%-30%,15,,,,,,
63772,975365,2-BR,0%-30%,1,,,,,,
63772,975365,2-BR,0%-30%,15,,,,,,
63772,975365,3-BR,0%-30%,15,,,,,,
63772,975365,3-BR,0%-30%,1,,,,,,
63772,975365,3-BR,0%-30%,1,,,,,,
63772,975365,STUDIO,0%-30%,4,,,,,,
63772,975365,STUDIO,0%-30%,13,,,,,,
63772,975365,STUDIO,0%-30%,51,,,,,,
63772,975365,1-BR,41%-50%,26,,,,,,
63772,975365,1-BR,41%-50%,17,,,,,,
63772,975365,2-BR,41%-50%,18,,,,,,
63772,975365,2-BR,41%-50%,4,,,,,,
63772,975365,3-BR,41%-50%,12,,,,,,
63772,975365,3-BR,41%-50%,10,,,,,,
63772,975365,STUDIO,41%-50%,8,,,,,,
63772,975365,STUDIO,41%-50%,13,,,,,,
63772,975365,1-BR,71%-80%,2,,,,,,
63772,975365,1-BR,71%-80%,48,,,,,,
63772,975365,2-BR,71%-80%,8,,,,,,
63772,975365,2-BR,71%-80%,25,,,,,,
63772,975365,3-BR,71%-80%,11,,,,,,
63772,975365,3-BR,71%-80%,22,,,,,,
63772,975365,STUDIO,71%-80%,2,,,,,,
63772,975365,STUDIO,71%-80%,44,,,,,,
63772,975365,1-BR,111%-120%,52,,,,,,
63772,975365,2-BR,111%-120%,36,,,,,,
63772,975365,3-BR,111%-120%,20,,,,,,
63772,975365,3-BR,Other,1,,,,,,
63799,989112,1-BR,0%-30%,9,,,,,,
63799,989112,2-BR,0%-30%,7,,,,,,
63799,989112,3-BR,0%-30%,1,,,,,,
63799,989112,STUDIO,0%-30%,1,,,,,,
63799,989112,1-BR,41%-50%,9,,,,,,
63799,989112,2-BR,41%-50%,5,,,,,,
63799,989112,3-BR,41%-50%,2,,,,,,
63799,989112,STUDIO,41%-50%,1,,,,,,
63799,989112,1-BR,71%-80%,8,,,,,,
63799,989112,1-BR,71%-80%,13,,,,,,
63799,989112,2-BR,71%-80%,6,,,,,,
63799,989112,2-BR,71%-80%,8,,,,,,
63799,989112,3-BR,71%-80%,3,,,,,,
63799,989112,3-BR,71%-80%,2,,,,,,
63799,989112,STUDIO,71%-80%,2,,,,,,
63799,989112,STUDIO,71%-80%,2,,,,,,
63799,989112,1-BR,111%-120%,9,,,,,,
63799,989112,2-BR,111%-120%,6,,,,,,
63799,989112,2-BR,Other,1,,,,,,
63913,995453,1-BR,161%-165%,32,,,,,,
63913,995453,2-BR,161%-165%,10,,,,,,
63913,995453,3-BR,161%-165%,4,,,,,,
63913,995453,1-BR,41%-50%,6,,,,,,
63913,995453,1-BR,41%-50%,5,,,,,,
63913,995453,2-BR,41%-50%,3,,,,,,
63913,995453,2-BR,41%-50%,3,,,,,,
63913,995453,3-BR,41%-50%,1,,,,,,
63913,995453,3-BR,41%-50%,1,,,,,,
63913,995453,1-BR,71%-80%,16,,,,,,
63913,995453,2-BR,71%-80%,9,,,,,,
63913,995453,3-BR,71%-80%,3,,,,,,
63913,995453,2-BR,Other,1,,,,,,
63933,975746,STUDIO,0%-30%,43,,,,,,
63933,975746,1-BR,41%-50%,2,,,,,,
63933,975746,1-BR,41%-50%,3,,,,,,
63933,975746,STUDIO,41%-50%,3,,,,,,
63933,975746,STUDIO,41%-50%,3,,,,,,
63933,975746,1-BR,71%-80%,8,,,,,,
63933,975746,2-BR,71%-80%,2,,,,,,
63933,975746,STUDIO,71%-80%,6,,,,,,
63933,975746,1-BR,Other,1,,,,,,
63968,989032,1-BR,0%-30%,1,,,,,,
63968,989032,1-BR,0%-30%,2,,,,,,
63968,989032,2-BR,0%-30%,2,,,,,,
63968,989032,2-BR,0%-30%,2,,,,,,
63968,989032,STUDIO,0%-30%,2,,,,,,
63968,989032,1-BR,41%-50%,1,,,,,,
63968,989032,2-BR,41%-50%,1,,,,,,
63968,989032,3-BR,41%-50%,1,,,,,,
63968,989032,STUDIO,41%-50%,1,,,,,,
63968,989032,1-BR,71%-80%,5,,,,,,
63968,989032,2-BR,71%-80%,3,,,,,,
63968,989032,3-BR,71%-80%,1,,,,,,
63968,989032,STUDIO,71%-80%,4,,,,,,
63968,989032,1-BR,111%-120%,3,,,,,,
63968,989032,2-BR,111%-120%,2,,,,,,
63968,989032,3-BR,111%-120%,1,,,,,,
63968,989032,STUDIO,111%-120%,4,,,,,,
63968,989032,2-BR,Other,1,,,,,,
64232,982787,1-BR,0%-30%,8,,,,,,
64232,982787,2-BR,0%-30%,5,,,,,,
64232,982787,3-BR,0%-30%,1,,,,,,
64232,982787,STUDIO,0%-30%,4,,,,,,
64232,982787,1-BR,41%-50%,17,,,,,,
64232,982787,1-BR,41%-50%,18,,,,,,
64232,982787,2-BR,41%-50%,11,,,,,,
64232,982787,2-BR,41%-50%,10,,,,,,
64232,982787,3-BR,41%-50%,2,,,,,,
64232,982787,3-BR,41%-50%,1,,,,,,
64232,982787,STUDIO,41%-50%,7,,,,,,
64232,982787,STUDIO,41%-50%,8,,,,,,
64232,982787,1-BR,71%-80%,9,,,,,,
64232,982787,1-BR,71%-80%,13,,,,,,
64232,982787,1-BR,71%-80%,15,,,,,,
64232,982787,2-BR,71%-80%,6,,,,,,
64232,982787,2-BR,71%-80%,7,,,,,,
64232,982787,2-BR,71%-80%,8,,,,,,
64232,982787,3-BR,71%-80%,1,,,,,,
64232,982787,3-BR,71%-80%,1,,,,,,
64232,982787,STUDIO,71%-80%,4,,,,,,
64232,982787,STUDIO,71%-80%,8,,,,,,
64232,982787,STUDIO,71%-80%,8,,,,,,
64232,982787,2-BR,Other,1,,,,,,
64232,988401,1-BR,0%-30%,3,,,,,,
64232,988401,2-BR,0%-30%,1,,,,,,
64232,988401,3-BR,0%-30%,1,,,,,,
64232,988401,STUDIO,0%-30%,2,,,,,,
64232,988401,1-BR,41%-50%,7,,,,,,
64232,988401,1-BR,41%-50%,6,,,,,,
64232,988401,2-BR,41%-50%,2,,,,,,
64232,988401,2-BR,41%-50%,3,,,,,,
64232,988401,3-BR,41%-50%,1,,,,,,
64232,988401,3-BR,41%-50%,2,,,,,,
64232,988401,STUDIO,41%-50%,3,,,,,,
64232,988401,STUDIO,41%-50%,3,,,,,,
64232,988401,1-BR,71%-80%,3,,,,,,
64232,988401,1-BR,71%-80%,10,,,,,,
64232,988401,1-BR,71%-80%,9,,,,,,
64232,988401,2-BR,71%-80%,6,,,,,,
64232,988401,2-BR,71%-80%,5,,,,,,
64232,988401,3-BR,71%-80%,1,,,,,,
64232,988401,3-BR,71%-80%,1,,,,,,
64232,988401,3-BR,71%-80%,1,,,,,,
64232,988401,STUDIO,71%-80%,1,,,,,,
64232,988401,STUDIO,71%-80%,5,,,,,,
64232,988401,STUDIO,71%-80%,4,,,,,,
64383,185836,1-BR,0%-30%,5,,,,,,
64383,185836,1-BR,0%-30%,12,,,,,,
64383,185836,1-BR,0%-30%,5,,,,,,
64383,185836,2-BR,0%-30%,6,,,,,,
64383,185836,2-BR,0%-30%,3,,,,,,
64383,185836,2-BR,0%-30%,3,,,,,,
64383,185836,3-BR,0%-30%,4,,,,,,
64383,185836,3-BR,0%-30%,3,,,,,,
64383,185836,3-BR,0%-30%,1,,,,,,
64383,185836,STUDIO,0%-30%,4,,,,,,
64383,185836,STUDIO,0%-30%,11,,,,,,
64383,185836,STUDIO,0%-30%,3,,,,,,
64383,185836,1-BR,41%-50%,15,,,,,,
64383,185836,2-BR,41%-50%,17,,,,,,
64383,185836,3-BR,41%-50%,9,,,,,,
64383,185836,3-BR,41%-50%,8,,,,,,
64383,185836,STUDIO,41%-50%,9,,,,,,
64383,185836,1-BR,71%-80%,12,,,,,,
64383,185836,1-BR,71%-80%,4,,,,,,
64383,185836,1-BR,71%-80%,26,,,,,,
64383,185836,2-BR,71%-80%,6,,,,,,
64383,185836,2-BR,71%-80%,11,,,,,,
64383,185836,2-BR,71%-80%,13,,,,,,
64383,185836,3-BR,71%-80%,7,,,,,,
64383,185836,3-BR,71%-80%,7,,,,,,
64383,185836,3-BR,71%-80%,6,,,,,,
64383,185836,STUDIO,71%-80%,7,,,,,,
64383,185836,STUDIO,71%-80%,18,,,,,,
64383,185836,2-BR,Other,1,,,,,,
64390,1564,3-BR,41%-50%,3,,,,,,
64390,1564,3-BR,41%-50%,1,,,,,,
64390,10537,1-BR,41%-50%,2,,,,,,
64390,10537,1-BR,41%-50%,3,,,,,,
64390,10537,1-BR,41%-50%,1,,,,,,
64390,10537,2-BR,41%-50%,2,,,,,,
64390,10537,STUDIO,41%-50%,2,,,,,,
64390,10557,1-BR,0%-30%,1,,,,,,
64390,10557,1-BR,0%-30%,4,,,,,,
64390,10557,2-BR,0%-30%,4,,,,,,
64390,10557,2-BR,0%-30%,1,,,,,,
64390,10557,STUDIO,0%-30%,2,,,,,,
64390,10557,STUDIO,0%-30%,2,,,,,,
64390,10557,STUDIO,0%-30%,1,,,,,,
64390,10557,STUDIO,41%-50%,1,,,,,,
64390,10569,1-BR,0%-30%,4,,,,,,
64390,10569,1-BR,0%-30%,2,,,,,,
64390,10569,STUDIO,0%-30%,5,,,,,,
64390,10569,STUDIO,0%-30%,1,,,,,,
64390,10569,STUDIO,0%-30%,1,,,,,,
64390,10569,STUDIO,0%-30%,1,,,,,,
64390,10569,2-BR,41%-50%,2,,,,,,
64390,10569,2-BR,41%-50%,1,,,,,,
64390,10580,1-BR,0%-30%,5,,,,,,
64390,10580,1-BR,0%-30%,1,,,,,,
64390,10580,1-BR,0%-30%,1,,,,,,
64390,10580,2-BR,0%-30%,1,,,,,,
64390,10580,STUDIO,0%-30%,1,,,,,,
64390,10580,STUDIO,0%-30%,8,,,,,,
64390,10580,2-BR,41%-50%,1,,,,,,
64390,10582,1-BR,0%-30%,1,,,,,,
64390,10582,1-BR,0%-30%,5,,,,,,
64390,10582,1-BR,0%-30%,4,,,,,,
64390,10582,2-BR,41%-50%,2,,,,,,
64390,10582,2-BR,41%-50%,1,,,,,,
64390,10659,STUDIO,0%-30%,6,,,,,,
64390,10659,1-BR,41%-50%,3,,,,,,
64390,10659,1-BR,41%-50%,1,,,,,,
64390,10659,1-BR,41%-50%,1,,,,,,
64390,10659,2-BR,41%-50%,3,,,,,,
64390,10659,STUDIO,41%-50%,1,,,,,,
64390,10660,2-BR,0%-30%,5,,,,,,
64390,10660,3-BR,0%-30%,2,,,,,,
64390,10660,STUDIO,0%-30%,1,,,,,,
64390,10660,STUDIO,0%-30%,1,,,,,,
64390,10660,STUDIO,0%-30%,4,,,,,,
64390,10755,2-BR,0%-30%,1,,,,,,
64390,10755,STUDIO,0%-30%,1,,,,,,
64390,10755,2-BR,41%-50%,1,,,,,,
64390,10755,STUDIO,41%-50%,1,,,,,,
64390,10755,STUDIO,41%-50%,9,,,,,,
64390,10755,STUDIO,41%-50%,1,,,,,,
64390,10755,STUDIO,41%-50%,3,,,,,,
64390,10755,STUDIO,41%-50%,2,,,,,,
64390,10756,1-BR,0%-30%,1,,,,,,
64390,10756,1-BR,0%-30%,1,,,,,,
64390,10756,2-BR,0%-30%,10,,,,,,
64390,10756,2-BR,0%-30%,1,,,,,,
64390,10756,1-BR,41%-50%,2,,,,,,
64390,10756,1-BR,41%-50%,1,,,,,,
64390,10756,STUDIO,41%-50%,1,,,,,,
64390,10757,1-BR,0%-30%,3,,,,,,
64390,10757,1-BR,0%-30%,2,,,,,,
64390,10757,3-BR,0%-30%,1,,,,,,
64390,10757,STUDIO,0%-30%,1,,,,,,
64390,10757,STUDIO,0%-30%,1,,,,,,
64390,10757,STUDIO,0%-30%,2,,,,,,
64390,10757,STUDIO,0%-30%,2,,,,,,
64390,10757,2-BR,41%-50%,1,,,,,,
64390,10757,2-BR,41%-50%,1,,,,,,
64390,10757,STUDIO,41%-50%,1,,,,,,
64390,10759,1-BR,0%-30%,4,,,,,,
64390,10759,1-BR,0%-30%,5,,,,,,
64390,10759,STUDIO,0%-30%,2,,,,,,
64390,10759,STUDIO,0%-30%,1,,,,,,
64390,10759,1-BR,41%-50%,1,,,,,,
64390,10759,STUDIO,41%-50%,5,,,,,,
64390,10759,STUDIO,41%-50%,2,,,,,,
64390,10759,STUDIO,41%-50%,1,,,,,,
64390,10759,STUDIO,41%-50%,1,,,,,,
64390,10761,1-BR,0%-30%,2,,,,,,
64390,10761,1-BR,0%-30%,1,,,,,,
64390,10761,STUDIO,0%-30%,4,,,,,,
64390,10761,1-BR,41%-50%,2,,,,,,
64390,10761,1-BR,41%-50%,2,,,,,,
64390,10761,1-BR,41%-50%,1,,,,,,
64390,10761,2-BR,41%-50%,2,,,,,,
64390,10761,2-BR,41%-50%,1,,,,,,
64390,10761,3-BR,41%-50%,1,,,,,,
64390,10761,STUDIO,41%-50%,1,,,,,,
64390,10761,STUDIO,41%-50%,1,,,,,,
64390,10763,1-BR,0%-30%,1,,,,,,
64390,10763,1-BR,0%-30%,2,,,,,,
64390,10763,1-BR,0%-30%,1,,,,,,
64390,10763,2-BR,0%-30%,4,,,,,,
64390,10763,3-BR,0%-30%,1,,,,,,
64390,10763,3-BR,0%-30%,1,,,,,,
64390,10763,3-BR,0%-30%,1,,,,,,
64390,10763,STUDIO,0%-30%,2,,,,,,
64390,10763,2-BR,41%-50%,1,,,,,,
64390,10765,1-BR,0%-30%,1,,,,,,
64390,10765,1-BR,0%-30%,5,,,,,,
64390,10765,1-BR,0%-30%,2,,,,,,
64390,10765,2-BR,0%-30%,1,,,,,,
64390,10765,2-BR,0%-30%,1,,,,,,
64390,10765,STUDIO,0%-30%,1,,,,,,
64390,10765,STUDIO,0%-30%,1,,,,,,
64390,10765,STUDIO,0%-30%,1,,,,,,
64390,10765,1-BR,41%-50%,1,,,,,,
64390,10765,2-BR,41%-50%,3,,,,,,
64390,10766,1-BR,0%-30%,9,,,,,,
64390,10766,1-BR,0%-30%,1,,,,,,
64390,10766,2-BR,0%-30%,1,,,,,,
64390,10766,STUDIO,0%-30%,8,,,,,,
64390,10766,STUDIO,0%-30%,1,,,,,,
64390,10766,STUDIO,41%-50%,1,,,,,,
64390,10766,STUDIO,41%-50%,1,,,,,,
64390,10768,STUDIO,0%-30%,1,,,,,,
64390,10768,STUDIO,0%-30%,1,,,,,,
64390,10768,2-BR,41%-50%,6,,,,,,
64390,10768,2-BR,41%-50%,5,,,,,,
64390,10770,1-BR,0%-30%,1,,,,,,
64390,10770,1-BR,0%-30%,8,,,,,,
64390,10770,2-BR,0%-30%,1,,,,,,
64390,10770,2-BR,0%-30%,2,,,,,,
64390,10770,STUDIO,0%-30%,7,,,,,,
64390,10770,STUDIO,0%-30%,1,,,,,,
64390,10772,1-BR,0%-30%,4,,,,,,
64390,10772,1-BR,0%-30%,1,,,,,,
64390,10772,STUDIO,0%-30%,6,,,,,,
64390,10772,2-BR,41%-50%,3,,,,,,
64390,10772,STUDIO,41%-50%,1,,,,,,
64390,10772,STUDIO,41%-50%,4,,,,,,
64390,10773,1-BR,41%-50%,1,,,,,,
64390,10773,1-BR,41%-50%,3,,,,,,
64390,10773,2-BR,41%-50%,4,,,,,,
64390,10773,3-BR,41%-50%,1,,,,,,
64390,10773,3-BR,41%-50%,2,,,,,,
64390,10773,STUDIO,41%-50%,2,,,,,,
64390,10773,STUDIO,41%-50%,1,,,,,,
64390,10773,STUDIO,41%-50%,1,,,,,,
64390,28370,2-BR,0%-30%,3,,,,,,
64390,28370,1-BR,41%-50%,1,,,,,,
64390,28370,1-BR,41%-50%,2,,,,,,
64390,28370,STUDIO,41%-50%,4,,,,,,
64745,927166,1-BR,0%-30%,1,,,,,,
64745,927166,1-BR,0%-30%,1,,,,,,
64745,927166,2-BR,0%-30%,1,,,,,,
64745,927166,STUDIO,0%-30%,4,,,,,,
64745,927166,STUDIO,0%-30%,1,,,,,,
64745,927166,1-BR,41%-50%,5,,,,,,
64745,927166,2-BR,41%-50%,2,,,,,,
64745,927166,1-BR,71%-80%,5,,,,,,
64745,927166,2-BR,71%-80%,5,,,,,,
64745,927166,STUDIO,71%-80%,4,,,,,,
64745,927166,1-BR,111%-120%,7,,,,,,
64745,927166,2-BR,111%-120%,4,,,,,,
64745,927166,STUDIO,111%-120%,4,,,,,,
64745,927166,2-BR,Other,1,,,,,,
64829,989273,1-BR,0%-30%,20,,,,,,
64829,989273,STUDIO,0%-30%,59,,,,,,
64829,989273,2-BR,Other,1,,,,,,
64886,996947,1-BR,0%-30%,25,,,,,,
64886,996947,2-BR,0%-30%,42,,,,,,
64886,996947,3-BR,0%-30%,12,,,,,,
64886,996947,STUDIO,0%-30%,10,,,,,,
64886,996947,1-BR,41%-50%,15,,,,,,
64886,996947,1-BR,41%-50%,10,,,,,,
64886,996947,2-BR,41%-50%,19,,,,,,
64886,996947,2-BR,41%-50%,22,,,,,,
64886,996947,3-BR,41%-50%,4,,,,,,
64886,996947,3-BR,41%-50%,7,,,,,,
64886,996947,STUDIO,41%-50%,6,,,,,,
64886,996947,STUDIO,41%-50%,5,,,,,,
64886,996947,1-BR,71%-80%,24,,,,,,
64886,996947,1-BR,71%-80%,28,,,,,,
64886,996947,2-BR,71%-80%,27,,,,,,
64886,996947,2-BR,71%-80%,53,,,,,,
64886,996947,3-BR,71%-80%,8,,,,,,
64886,996947,3-BR,71%-80%,15,,,,,,
64886,996947,STUDIO,71%-80%,8,,,,,,
64886,996947,STUDIO,71%-80%,13,,,,,,
64886,996947,3-BR,Other,1,,,,,,
65304,989116,1-BR,0%-30%,7,,,,,,
65304,989116,2-BR,0%-30%,3,,,,,,
65304,989116,3-BR,0%-30%,1,,,,,,
65304,989116,STUDIO,0%-30%,3,,,,,,
65304,989116,STUDIO,0%-30%,30,,,,,,
65304,989116,1-BR,41%-50%,8,,,,,,
65304,989116,1-BR,41%-50%,10,,,,,,
65304,989116,2-BR,41%-50%,2,,,,,,
65304,989116,2-BR,41%-50%,8,,,,,,
65304,989116,3-BR,41%-50%,3,,,,,,
65304,989116,STUDIO,41%-50%,5,,,,,,
65304,989116,1-BR,71%-80%,10,,,,,,
65304,989116,1-BR,71%-80%,4,,,,,,
65304,989116,1-BR,71%-80%,30,,,,,,
65304,989116,2-BR,71%-80%,16,,,,,,
65304,989116,2-BR,71%-80%,4,,,,,,
65304,989116,2-BR,71%-80%,6,,,,,,
65304,989116,3-BR,71%-80%,5,,,,,,
65304,989116,3-BR,71%-80%,3,,,,,,
65304,989116,3-BR,71%-80%,1,,,,,,
65304,989116,2-BR,Other,1,,,,,,
65467,2085,2-BR,111%-120%,3,,,,,,
65467,2085,STUDIO,111%-120%,2,,,,,,
65467,3430,2-BR,41%-50%,4,,,,,,
65467,3430,3-BR,41%-50%,3,,,,,,
65467,3430,2-BR,111%-120%,6,,,,,,
65467,3430,3-BR,111%-120%,1,,,,,,
65467,19329,2-BR,41%-50%,3,,,,,,
65467,19329,2-BR,111%-120%,6,,,,,,
65467,20669,2-BR,41%-50%,4,,,,,,
65467,20669,2-BR,111%-120%,6,,,,,,
65503,991157,1-BR,161%-165%,8,,,,,,
65503,991157,2-BR,161%-165%,14,,,,,,
65503,991157,STUDIO,161%-165%,8,,,,,,
65503,991157,1-BR,71%-80%,1,,,,,,
65503,991157,2-BR,71%-80%,3,,,,,,
65503,991157,STUDIO,71%-80%,1,,,,,,
65503,991157,1-BR,111%-120%,1,,,,,,
65503,991157,1-BR,111%-120%,2,,,,,,
65503,991157,2-BR,111%-120%,3,,,,,,
65503,991157,2-BR,111%-120%,5,,,,,,
65503,991157,STUDIO,111%-120%,1,,,,,,
65503,991157,STUDIO,111%-120%,3,,,,,,
65503,991157,1-BR,Other,53,,,,,,
65503,991157,2-BR,Other,33,,,,,,
65503,991157,3-BR,Other,2,,,,,,
65503,991157,STUDIO,Other,25,,,,,,
65503,991157,2-BR,Other,1,,,,,,
65503,991158,1-BR,161%-165%,16,,,,,,
65503,991158,2-BR,161%-165%,21,,,,,,
65503,991158,3-BR,161%-165%,10,,,,,,
65503,991158,STUDIO,161%-165%,15,,,,,,
65503,991158,1-BR,71%-80%,3,,,,,,
65503,991158,2-BR,71%-80%,4,,,,,,
65503,991158,3-BR,71%-80%,2,,,,,,
65503,991158,STUDIO,71%-80%,3,,,,,,
65503,991158,1-BR,111%-120%,3,,,,,,
65503,991158,1-BR,111%-120%,5,,,,,,
65503,991158,2-BR,111%-120%,4,,,,,,
65503,991158,2-BR,111%-120%,7,,,,,,
65503,991158,3-BR,111%-120%,2,,,,,,
65503,991158,3-BR,111%-120%,3,,,,,,
65503,991158,STUDIO,111%-120%,3,,,,,,
65503,991158,STUDIO,111%-120%,5,,,,,,
65503,991158,1-BR,Other,49,,,,,,
65503,991158,1-BR,Other,56,,,,,,
65503,991158,2-BR,Other,28,,,,,,
65503,991158,2-BR,Other,39,,,,,,
